 27-04-2024 23:48:26, GPU temperature     ,GPU usage           ,Memory usage        ,Power percent       ,Power               ,Fan speed           ,Fan tachometer      ,CPU temperature     ,CPU usage           ,CPU power           ,Framerate           ,TOutside ( C),Texhaust ( C),Tinternal ( C)
 27-04-2024 23:51:44,84,91,3579.629,53,69.049,0,0,100,93.251,18.902,46.2,20.8,25.1,25.5
 27-04-2024 23:51:45,85,97,3563.766,52,70.257,0,0,100,82.712,18.83,46.2,20.8,25.1,25.5
 27-04-2024 23:51:46,84,85,3563.004,45,66.267,0,0,100,89.03,18.639,60,20.8,25.1,25.5
 27-04-2024 23:51:47,84,83,3563.098,47,69.056,0,0,100,82.737,18.451,60,20.8,25.1,25.5
 27-04-2024 23:51:48,85,92,3562.238,50,67.264,0,0,100,87.217,18.597,59.9,20.8,25.1,25.5
 27-04-2024 23:51:49,84,94,3571.613,50,65.96,0,0,100,92.211,19.114,60,20.8,25.1,25.5
 27-04-2024 23:51:50,84,91,3562.051,51,69.128,0,0,100,78.279,18.746,49.1,20.8,25.1,25.5
 27-04-2024 23:51:51,85,99,3555.852,53,70.859,0,0,100,87.05,18.89,54.1,20.8,25.1,25.5
 27-04-2024 23:51:52,85,99,3555.852,49,68.87,0,0,100,67.656,18.455,53.9,20.8,25.1,25.5
 27-04-2024 23:51:53,85,94,3554.781,51,69.308,0,0,100,99.345,18.923,51.1,20.8,25.1,25.5
 27-04-2024 23:51:54,85,92,3636.906,47,69.452,0,0,100,97.179,18.319,50.1,20.8,25.1,25.5
 27-04-2024 23:51:55,84,57,3721.094,48,32.155,0,0,100,100,18.731,37.7,20.8,25.1,25.5
 27-04-2024 23:51:56,85,100,3637.594,52,71.235,0,0,100,100,18.425,42.9,20.8,25.1,25.5
 27-04-2024 23:51:57,86,100,3636.219,56,73.922,0,0,100,100,17.793,48.9,20.8,25.1,25.5
 27-04-2024 23:51:58,84,67,3609.781,36,37.4,0,0,100,99.993,18.556,54.9,20.8,25.1,25.5
 27-04-2024 23:51:59,84,64,3640.656,37,49.46,0,0,100,100,18.613,56,20.8,25.1,25.5
 27-04-2024 23:52:00,84,69,3636.719,38,42.468,0,0,100,99.996,18.298,60.9,20.8,25,25.5
 27-04-2024 23:52:01,84,100,3669.094,54,69.181,0,0,100,99.998,18.86,47.2,20.8,25,25.5
 27-04-2024 23:52:02,85,100,3658.844,55,70.731,0,0,100,100,18.958,38.9,20.8,25,25.5
 27-04-2024 23:52:03,85,100,3656.094,55,69.697,0,0,100,99.941,19.065,39.3,20.8,25,25.5
 27-04-2024 23:52:04,86,100,3637.219,55,68.577,0,0,100,99.974,19.181,40.9,20.8,25,25.5
 27-04-2024 23:52:05,85,83,3654.234,48,69.98,0,0,100,100,18.785,41.6,20.8,25,25.5
 27-04-2024 23:52:06,85,100,3637.359,54,70.6,0,0,100,99.981,18.56,45.9,20.8,25,25.5
 27-04-2024 23:52:07,86,100,3637.359,53,70.252,0,0,100,99.991,18.867,48.9,20.8,25,25.5
 27-04-2024 23:52:08,86,100,3640.094,52,68.987,0,0,100,100,18.765,49.1,20.8,25,25.5
